PersonID,SessionNumber,MemberCode,LastName,MiddleName,FirstName,FormalName,ShortName,SessionContact,InterimContact,Chamber,District,Seat,Party,Phone,EMail,Building,Room,Comment,IsActive,IsMajority
Richard Eliason:6,14,Eli,Eliason,,Richard,Senator Richard Eliason,Eliason,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,B,,R,,Senator.Richard.Eliason@akleg.gov,,,,true,false
Bettye Fahrenkamp:11,14,Fah,Fahrenkamp,,Bettye,Senator Bettye Fahrenkamp,Fahrenkamp,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,K-B,,D,,Senator.Bettye.Fahrenkamp@akleg.gov,,,,true,false
Jan Faiks:13,14,Fai,Faiks,,Jan,Senator Jan Faiks,Faiks,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,F-B,,R,,Senator.Jan.Faiks@akleg.gov,,,,true,false
Frank Ferguson:7,14,Fer,Ferguson,,Frank,Senator Frank Ferguson,Ferguson,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,L,,D,,Senator.Frank.Ferguson@akleg.gov,,,,true,false
Paul Fischer:13,14,Fip,Fischer.P,,Paul,Senator Paul Fischer.P,Fischer.P,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,D,,R,,Senator.Paul.Fischer.P@akleg.gov,,,,true,false
Victor Fischer:12,14,Fiv,Fischer.V,,Victor,Senator Victor Fischer.V,Fischer.V,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,H-B,,D,,Senator.Victor.Fischer.V@akleg.gov,,,,true,false
Steve Frank:14,14,Fra,Frank,,Steve,Representative Steve Frank,Frank,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,20-A,,R,,Representative.Steve.Frank@akleg.gov,,,,true,false
John Fuller:11,14,Ful,Fuller,,John,Representative John Fuller,Fuller,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,23,,D,,Representative.John.Fuller@akleg.gov,,,,true,false
Walter Furnace:13,14,Fur,Furnace,,Walter,Representative Walter Furnace,Furnace,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,14-B,,R,,Representative.Walter.Furnace@akleg.gov,,,,true,false
Max Gruenberg:14,14,GrU,Gruenberg,,Max,Representative Max Gruenberg,Gruenberg,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,11-B,,D,,Representative.Max.Gruenberg@akleg.gov,,,,true,false
Ben Grussendorf:12,14,Grs,Grussendorf,,Ben,Representative Ben Grussendorf,Grussendorf,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,3,,D,,Representative.Ben.Grussendorf@akleg.gov,,,Speaker of the House,true,false
Alyce Hanley:14,14,Han,Hanley,,Alyce,Representative Alyce Hanley,Hanley,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,9-B,,R,,Representative.Alyce.Hanley@akleg.gov,,,,true,false
Adelheid Herrmann:13,14,Her,Herrmann,,Adelheid,Representative Adelheid Herrmann,Herrmann,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,26,,D,,Representative.Adelheid.Herrmann@akleg.gov,,,,true,false
Katie Hurley:14,14,Hur,Hurley,,Katie,Representative Katie Hurley,Hurley,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,16-A,,D,,Representative.Katie.Hurley@akleg.gov,,,,true,false
Roger Jenkins:14,14,Jen,Jenkins,,Roger,Representative Roger Jenkins,Jenkins,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,11-A,,R,,Representative.Roger.Jenkins@akleg.gov,,,,true,false
Tim Kelly:10,14,Kel,Kelly,,Tim,Senator Tim Kelly,Kelly,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,I-B,,R,,Senator.Tim.Kelly@akleg.gov,,,,true,false
Niilo Koponen:13,14,Kop,Koponen,,Niilo,Representative Niilo Koponen,Koponen,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,21,,D,,Representative.Niilo.Koponen@akleg.gov,,,,true,false
Ronald Larson:13,14,Lar,Larson,,Ronald,Representative Ronald Larson,Larson,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,16-B,,D,,Representative.Ronald.Larson@akleg.gov,,,,true,false
Andre Marrou:14,14,Mar,Marrou,,Andre,Representative Andre Marrou,Marrou,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,5-B,,L,,Representative.Andre.Marrou@akleg.gov,,,,true,false
Terry Martin:11,14,Mat,Martin,,Terry,Representative Terry Martin,Martin,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,13-B,,R,,Representative.Terry.Martin@akleg.gov,,,,true,false
Mike Navarre:14,14,Nav,Navarre,,Mike,Representative Mike Navarre,Navarre,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,5-A,,D,,Representative.Mike.Navarre@akleg.gov,,,,true,false
Drue Pearce:14,14,Pea,Pearce,,Drue,Representative Drue Pearce,Pearce,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,9-A,,R,,Representative.Drue.Pearce@akleg.gov,,,,true,false
Randy Phillips:10,14,Phi,Phillips,,Randy,Representative Randy Phillips,Phillips,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,15-B,,R,,Representative.Randy.Phillips@akleg.gov,,,,true,false
Marco Pignalberi:14,14,Pig,Pignalberi,,Marco,Representative Marco Pignalberi,Pignalberi,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,14-A,,R,,Representative.Marco.Pignalberi@akleg.gov,,,,true,false
Pat Pourchot:14,14,Pou,Pourchot,,Pat,Representative Pat Pourchot,Pourchot,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,13-A,,D,,Representative.Pat.Pourchot@akleg.gov,,,,true,false
Bill Ray:4,14,Ray,Ray,,Bill,Senator Bill Ray,Ray,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,C,,D,,Senator.Bill.Ray@akleg.gov,,,,true,false
John Ringstad:13,14,Rin,Ringstad,,John,Representative John Ringstad,Ringstad,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,20-B,,R,,Representative.John.Ringstad@akleg.gov,,,,true,false
John Sackett:5,14,Sac,Sackett,,John,Senator John Sackett,Sackett,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,M,,R,,Senator.John.Sackett@akleg.gov,,,,true,false
Richard Shultz:13,14,Shu,Shultz,,Richard,Representative Richard Shultz,Shultz,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,17,,R,,Representative.Richard.Shultz@akleg.gov,,,,true,false
Arliss Sturgulewski:11,14,Stu,Sturgulewski,,Arliss,Senator Arliss Sturgulewski,Sturgulewski,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,F-A,,R,,Senator.Arliss.Sturgulewski@akleg.gov,,,,true,false
John Sund:13,14,Sun,Sund,,John,Representative John Sund,Sund,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,1-B,,D,,Representative.John.Sund@akleg.gov,,,,true,false
Mike Szymanski:13,14,Szy,Szymanski,,Mike,Representative Mike Szymanski,Szymanski,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,7,,D,,Representative.Mike.Szymanski@akleg.gov,,,,true,false
Robin Taylor:14,14,Tay,Taylor,,Robin,Representative Robin Taylor,Taylor,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,1-A,,R,,Representative.Robin.Taylor@akleg.gov,,,,true,false
Dave Thompson:14,14,Tho,Thompson,,Dave,Representative Dave Thompson,Thompson,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,27,,R,,Representative.Dave.Thompson@akleg.gov,,,,true,false
Rick Uehling:13,14,Ueh,Uehling,,Rick,Representative Rick Uehling,Uehling,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,12-A,,R,,Representative.Rick.Uehling@akleg.gov,,,,true,false
F Wallis:14,14,Wal,Wallis,,F.,Representative F. Wallis,Wallis,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,24,,D,,Representative.F..Wallis@akleg.gov,,,,true,false
Fred Zharoff:11,14,Zha,Zharoff,,Fred,Senator Fred Zharoff,Zharoff,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,N,,D,,Senator.Fred.Zharoff@akleg.gov,,,,true,false
Robert Ziegler:4,14,Zie,Ziegler,,Robert,Senator Robert Ziegler,Ziegler,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,A,,D,,Senator.Robert.Ziegler@akleg.gov,,,,true,false
Mitchell Abood:12,15,Abo,Abood,,Mitchell,Senator Mitchell Abood,Abood,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,G-A,,R,,Senator.Mitchell.Abood@akleg.gov,,,,true,false
Albert Adams:12,15,Ada,Adams,,Albert,Representative Albert Adams,Adams,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,22,,D,,Representative.Albert.Adams@akleg.gov,,,,true,false
Don Bennett:10,15,Ben,Bennett,,Don,Senator Don Bennett,Bennett,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,K-A,,R,,Senator.Don.Bennett@akleg.gov,,,"""Died on on August 30, 1987""",true,false
Johne Binkley:14,15,Bin,Binkley,,Johne,Senator Johne Binkley,Binkley,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,M,,R,,Senator.Johne.Binkley@akleg.gov,,,,true,false
Mark Boyer:15,15,Boy,Boyer,,Mark,Representative Mark Boyer,Boyer,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,20-B,,D,,Representative.Mark.Boyer@akleg.gov,,,,true,false
Bette Cato:12,15,Cat,Cato,,Bette,Representative Bette Cato,Cato,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,6,,D,,Representative.Bette.Cato@akleg.gov,,,,true,false
Jack Coghill:1,15,Cog,Coghill,,"John B. ""Jack""","Senator John B. ""Jack"" Coghill",Coghill,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,J,,R,,"Senator.John.B..""Jack"".Coghill@akleg.gov",,,,true,false
Virginia Collins:14,15,Col,Collins,,Virginia,Representative Virginia Collins,Collins,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,10-B,,R,,Representative.Virginia.Collins@akleg.gov,,,,true,false
Samuel Cotten:9,15,Cot,Cotten,,Samuel,Representative Samuel Cotten,Cotten,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,15-A,,D,,Representative.Samuel.Cotten@akleg.gov,,,,true,false
Cliff Davidson:15,15,DaC,Davidson,,Cliff,Representative Cliff Davidson,Davidson,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,27,,D,,Representative.Cliff.Davidson@akleg.gov,,,,true,false
Mike Davis:13,15,DaM,Davis,,Mike,Representative Mike Davis,Davis,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,19,,D,,Representative.Mike.Davis@akleg.gov,,,,true,false
Dave Donley:15,15,Don,Donley,,Dave,Representative Dave Donley,Donley,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,11-A,,D,,Representative.Dave.Donley@akleg.gov,,,,true,false
Jim Duncan:9,15,Dun,Duncan,,Jim,Senator Jim Duncan,Duncan,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,C,,D,,Senator.Jim.Duncan@akleg.gov,,,,true,false
Richard Eliason:6,15,Eli,Eliason,,Richard,Senator Richard Eliason,Eliason,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,B,,R,,Senator.Richard.Eliason@akleg.gov,,,,true,false
Johnny Ellis:15,15,Ell,Ellis,,Johnny,Representative Johnny Ellis,Ellis,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",H,12-B,,D,,Representative.Johnny.Ellis@akleg.gov,,,,true,false
Bettye Fahrenkamp:11,15,Fah,Fahrenkamp,,Bettye,Senator Bettye Fahrenkamp,Fahrenkamp,"{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}","{'tollFree': NULL, 'Street': NULL, 'Room': NULL, 'City': NULL, 'State': NULL, 'Zip': NULL, 'Phone': NULL, 'Fax': NULL, 'POBox': NULL}",S,K-B,,D,,Senator.Bettye.Fahrenkamp@akleg.gov,,,,true,false
